(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn
A,24/01/1992,0,0,0,5.739,5.739
A,25/01/1992,0,0,0,5.728,5.728
A,26/01/1992,0,0,0,5.717,5.717
A,27/01/1992,0.25,0,0.25,5.706,5.706
A,28/01/1992,0,0,0,5.695,5.695
A,29/01/1992,0,0,0,5.684,5.684
A,30/01/1992,0,0,0,5.673,5.673
A,31/01/1992,0,0,0,5.662,5.662
A,1/02/1992,0,0,0,5.651,5.651
A,2/02/1992,0,0,0,5.64,5.64
A,3/02/1992,4.849999905,0,4.849999905,5.629,5.629
A,4/02/1992,0.25,0,0.25,5.618,5.618
A,5/02/1992,0.75,0,0.75,5.607,5.607
A,6/02/1992,0.100000001,0,0.100000001,5.596,5.596
A,7/02/1992,0,0,0,5.585,5.585
A,8/02/1992,0,0,0,5.574,5.574
A,9/02/1992,0,0,0,5.563,5.563
A,10/02/1992,0.300000012,0,0.300000012,5.552,5.552
A,11/02/1992,9.300000191,0,9.300000191,5.541,5.541
A,12/02/1992,0,0,0,5.53,5.53
A,13/02/1992,0,0,0,5.519,5.519
A,14/02/1992,0,0,0,5.508,5.508
A,15/02/1992,0,0,0,5.497,5.497
A,16/02/1992,0,0,0,5.486,5.486
A,17/02/1992,0,0,0,5.422,5.422
A,18/02/1992,0,0,0,5.359,5.359
A,19/02/1992,0,0,0,5.296,5.296
A,20/02/1992,0,0,0,5.233,5.233
A,21/02/1992,0,0,0,5.169,5.169
A,22/02/1992,0,0,0,5.106,5.106
A,23/02/1992,0.100000001,0,0.100000001,5.043,5.043
A,24/02/1992,0,0,0,4.979,4.979
A,25/02/1992,0,0,0,4.916,4.916
A,26/02/1992,0,0,0,4.853,4.853
A,27/02/1992,0,0,0,4.79,4.79
A,28/02/1992,0.5,0,0.5,4.726,4.726
A,29/02/1992,39.05000305,0,39.05000305,4.663,4.663
A,1/03/1992,30.85000038,0,30.85000038,4.6,4.6
A,2/03/1992,16.04999924,0,16.04999924,4.536,4.536
A,3/03/1992,7.300000191,0,7.300000191,4.473,4.473
A,4/03/1992,0.350000024,0,0.350000024,4.41,4.41
A,5/03/1992,0,0,0,4.347,4.347
A,6/03/1992,0,0,0,4.283,4.283
A,7/03/1992,0,0,0,4.22,4.22
A,8/03/1992,0,0,0,4.157,4.157
A,9/03/1992,0,0,0,4.093,4.093
A,10/03/1992,0,0,0,4.03,4.03
A,11/03/1992,0,0,0,3.967,3.967
A,12/03/1992,0,0,0,3.903,3.903
A,13/03/1992,0,0,0,3.84,3.84
A,14/03/1992,7.599999905,0,7.599999905,3.777,3.777
A,15/03/1992,4.900000095,0,4.900000095,3.714,3.714
A,16/03/1992,0,0,0,3.65,3.65
A,17/03/1992,0,0,0,3.603,3.603
A,18/03/1992,0,0,0,3.555,3.555
A,19/03/1992,0.050000001,0,0.050000001,3.507,3.507
A,20/03/1992,3.199999809,0,3.199999809,3.459,3.459
A,21/03/1992,0.200000003,0,0.200000003,3.412,3.412
A,22/03/1992,0.200000003,0,0.200000003,3.364,3.364
A,23/03/1992,0,0,0,3.316,3.316
A,24/03/1992,0,0,0,3.269,3.269
A,25/03/1992,0.100000001,0,0.100000001,3.221,3.221
A,26/03/1992,12.20000076,0,12.20000076,3.173,3.173
A,27/03/1992,0.649999976,0,0.649999976,3.126,3.126
A,28/03/1992,0,0,0,3.078,3.078
A,29/03/1992,1.149999976,0,1.149999976,3.03,3.03
A,30/03/1992,0,0,0,2.982,2.982
A,31/03/1992,0.200000003,0,0.200000003,2.935,2.935
A,1/04/1992,0,0,0,2.887,2.887
A,2/04/1992,0,0,0,2.839,2.839
A,3/04/1992,1.350000024,0,1.350000024,2.792,2.792
A,4/04/1992,8.25,0,8.25,2.744,2.744
A,5/04/1992,21.35000038,0,21.35000038,2.696,2.696
A,6/04/1992,0.800000012,0,0.800000012,2.648,2.648
A,7/04/1992,0.050000001,0,0.050000001,2.601,2.601
A,8/04/1992,0,0,0,2.553,2.553
A,9/04/1992,0,0,0,2.505,2.505
A,10/04/1992,0,0,0,2.458,2.458
A,11/04/1992,0.25,0,0.25,2.41,2.41
A,12/04/1992,0.150000006,0,0.150000006,2.362,2.362
A,13/04/1992,0.550000012,0,0.550000012,2.314,2.314
A,14/04/1992,8.800000191,0,8.800000191,2.267,2.267
A,15/04/1992,0.25,0,0.25,2.219,2.219
A,16/04/1992,0,0,0,2.171,2.171
A,17/04/1992,0,0,0,2.136,2.136
A,18/04/1992,0.100000001,0,0.100000001,2.101,2.101
A,19/04/1992,12.70000076,0,12.70000076,2.066,2.066
A,20/04/1992,4.5,0,4.5,2.031,2.031
A,21/04/1992,0.449999988,0,0.449999988,1.996,1.996
A,22/04/1992,0,0,0,1.961,1.961
A,23/04/1992,0,0,0,1.925,1.925
A,24/04/1992,0,0,0,1.89,1.89
A,25/04/1992,0.75,0,0.75,1.855,1.855
A,26/04/1992,4.550000191,0,4.550000191,1.82,1.82
A,27/04/1992,1.25,0,1.25,1.785,1.785
A,28/04/1992,0.050000001,0,0.050000001,1.75,1.75
A,29/04/1992,0,0,0,1.715,1.715
A,30/04/1992,0.100000001,0,0.100000001,1.68,1.68
A,1/05/1992,0.699999988,0,0.699999988,1.644,1.644
A,2/05/1992,10.89999962,0,10.89999962,1.609,1.609
A,3/05/1992,0.350000024,0,0.350000024,1.574,1.574
A,4/05/1992,0.550000012,0,0.550000012,1.539,1.539
A,5/05/1992,0,0,0,1.504,1.504
A,6/05/1992,0.100000001,0,0.100000001,1.469,1.469
A,7/05/1992,8.450000763,0,8.450000763,1.434,1.434
A,8/05/1992,5.25,0,5.25,1.399,1.399
A,9/05/1992,0.150000006,0,0.150000006,1.363,1.363
A,10/05/1992,2.650000095,0,2.650000095,1.328,1.328
A,11/05/1992,22.15000153,0,22.15000153,1.293,1.293
A,12/05/1992,13.19999981,0,13.19999981,1.258,1.258
A,13/05/1992,31.40000153,0,31.40000153,1.223,1.223
A,14/05/1992,4.400000095,0,4.400000095,1.188,1.188
A,15/05/1992,3.400000095,0,3.400000095,1.153,1.153
A,16/05/1992,0.75,0,0.75,1.118,1.118
A,17/05/1992,1.75,0,1.75,1.106,1.106
A,18/05/1992,0.300000012,0,0.300000012,1.095,1.095
A,19/05/1992,0.050000001,0,0.050000001,1.084,1.084
A,20/05/1992,0.100000001,0,0.100000001,1.072,1.072
A,21/05/1992,1.649999976,0,1.649999976,1.061,1.061
A,22/05/1992,0,0,0,1.05,1.05
A,23/05/1992,0,0,0,1.039,1.039
A,24/05/1992,0.300000012,0,0.300000012,1.027,1.027
A,25/05/1992,11.70000076,0,11.70000076,1.016,1.016
A,26/05/1992,2.150000095,0,2.150000095,1.005,1.005
A,27/05/1992,1.549999952,0,1.549999952,0.993,0.993
A,28/05/1992,0.200000003,0,0.200000003,0.982,0.982
A,29/05/1992,0,0,0,0.971,0.971
A,30/05/1992,0,0,0,0.96,0.96
A,31/05/1992,0.300000012,0,0.300000012,0.948,0.948
A,1/06/1992,20.75,0,20.75,0.937,0.937
A,2/06/1992,0.5,0,0.5,0.926,0.926
A,3/06/1992,1.299999952,0,1.299999952,0.914,0.914
A,4/06/1992,0.5,0,0.5,0.903,0.903
A,5/06/1992,3.549999952,0,3.549999952,0.892,0.892
A,6/06/1992,4.150000095,0,4.150000095,0.881,0.881
A,7/06/1992,3.549999952,0,3.549999952,0.869,0.869
A,8/06/1992,2.550000191,0,2.550000191,0.858,0.858
A,9/06/1992,25.85000038,0,25.85000038,0.847,0.847
A,10/06/1992,2.849999905,0,2.849999905,0.835,0.835
A,11/06/1992,0.100000001,0,0.100000001,0.824,0.824
A,12/06/1992,0,0,0,0.813,0.813
A,13/06/1992,0,0,0,0.802,0.802
A,14/06/1992,0,0,0,0.79,0.79
A,15/06/1992,0,0,0,0.779,0.779
A,16/06/1992,17.09999847,0,17.09999847,0.768,0.768
A,17/06/1992,13.25,0,13.25,0.775,0.775
A,18/06/1992,15.35000038,0,15.35000038,0.781,0.781
A,19/06/1992,4.699999809,0,4.699999809,0.788,0.788
A,20/06/1992,0.150000006,0,0.150000006,0.795,0.795
A,21/06/1992,5.849999905,0,5.849999905,0.801,0.801
A,22/06/1992,16.04999924,0,16.04999924,0.808,0.808
A,23/06/1992,0.75,0,0.75,0.815,0.815
A,24/06/1992,0.75,0,0.75,0.821,0.821
A,25/06/1992,0,0,0,0.828,0.828
A,26/06/1992,0.050000001,0,0.050000001,0.835,0.835
A,27/06/1992,0.100000001,0,0.100000001,0.842,0.842
A,28/06/1992,0.050000001,0,0.050000001,0.848,0.848
A,29/06/1992,2.849999905,0,2.849999905,0.855,0.855
A,30/06/1992,0.100000001,0,0.100000001,0.862,0.862
A,1/07/1992,0,0,0,0.868,0.868
A,2/07/1992,0,0,0,0.875,0.875
A,3/07/1992,31.89999962,0,31.89999962,0.882,0.882
A,4/07/1992,0.800000012,0,0.800000012,0.889,0.889
A,5/07/1992,5.050000191,0,5.050000191,0.895,0.895
A,6/07/1992,5.600000381,0,5.600000381,0.902,0.902
A,7/07/1992,3.549999952,0,3.549999952,0.909,0.909
A,8/07/1992,5.199999809,0,5.199999809,0.915,0.915
A,9/07/1992,0.050000001,0,0.050000001,0.922,0.922
A,10/07/1992,21.5,0,21.5,0.929,0.929
A,11/07/1992,5.150000095,0,5.150000095,0.935,0.935
A,12/07/1992,2.849999905,0,2.849999905,0.942,0.942
A,13/07/1992,0,0,0,0.949,0.949
A,14/07/1992,0,0,0,0.956,0.956
A,15/07/1992,0,0,0,0.962,0.962
A,16/07/1992,0,0,0,0.969,0.969
A,17/07/1992,0.700000048,0,0.700000048,0.977,0.977
A,18/07/1992,14.20000076,0,14.20000076,0.986,0.986
A,19/07/1992,8.149999619,0,8.149999619,0.994,0.994
A,20/07/1992,0.150000006,0,0.150000006,1.003,1.003
A,21/07/1992,0.100000001,0,0.100000001,1.011,1.011
A,22/07/1992,2.950000048,0,2.950000048,1.02,1.02
A,23/07/1992,7.050000191,0,7.050000191,1.028,1.028
A,24/07/1992,0.850000024,0,0.850000024,1.037,1.037
A,25/07/1992,1.25,0,1.25,1.045,1.045
A,26/07/1992,0.5,0,0.5,1.053,1.053
A,27/07/1992,0.800000012,0,0.800000012,1.062,1.062
A,28/07/1992,0.449999988,0,0.449999988,1.07,1.07
A,29/07/1992,2.75,0,2.75,1.079,1.079
A,30/07/1992,1.25,0,1.25,1.087,1.087
A,31/07/1992,0,0,0,1.096,1.096
A,1/08/1992,0,0,0,1.104,1.104
A,2/08/1992,0.200000003,0,0.200000003,1.113,1.113
A,3/08/1992,1.049999952,0,1.049999952,1.121,1.121
A,4/08/1992,0.850000024,0,0.850000024,1.129,1.129
A,5/08/1992,0.100000001,0,0.100000001,1.138,1.138
A,6/08/1992,0.300000012,0,0.300000012,1.146,1.146
A,7/08/1992,28.54999924,0,28.54999924,1.155,1.155
A,8/08/1992,3.150000095,0,3.150000095,1.163,1.163
A,9/08/1992,4.300000191,0,4.300000191,1.172,1.172
A,10/08/1992,7.850000381,0,7.850000381,1.18,1.18
A,11/08/1992,23.40000153,0,23.40000153,1.189,1.189
A,12/08/1992,10.64999962,0,10.64999962,1.197,1.197
A,13/08/1992,13.85000038,0,13.85000038,1.205,1.205
A,14/08/1992,2.200000048,0,2.200000048,1.214,1.214
A,15/08/1992,0.600000024,0,0.600000024,1.222,1.222
A,16/08/1992,9.25,0,9.25,1.231,1.231
A,17/08/1992,3.550000191,0,3.550000191,1.244,1.244
A,18/08/1992,3.199999809,0,3.199999809,1.258,1.258
A,19/08/1992,10.39999962,0,10.39999962,1.272,1.272
A,20/08/1992,0.600000024,0,0.600000024,1.285,1.285
A,21/08/1992,0,0,0,1.299,1.299
A,22/08/1992,3.900000095,0,3.900000095,1.313,1.313
A,23/08/1992,1.349999905,0,1.349999905,1.326,1.326
A,24/08/1992,0.100000001,0,0.100000001,1.34,1.34
A,25/08/1992,0,0,0,1.353,1.353
A,26/08/1992,2.75,0,2.75,1.367,1.367
A,27/08/1992,4,0,4,1.381,1.381
A,28/08/1992,8.899999619,0,8.899999619,1.394,1.394
A,29/08/1992,62.10000229,0,62.10000229,1.408,1.408
A,30/08/1992,31.80000114,0,31.80000114,1.421,1.421
A,31/08/1992,28.35000038,0,28.35000038,1.435,1.435
A,1/09/1992,13.54999924,0,13.54999924,1.449,1.449
A,2/09/1992,21.85000038,0,21.85000038,1.462,1.462
A,3/09/1992,1.949999928,0,1.949999928,1.476,1.476
A,4/09/1992,3,0,3,1.49,1.49
A,5/09/1992,0.700000048,0,0.700000048,1.503,1.503
A,6/09/1992,0.600000024,0,0.600000024,1.517,1.517
A,7/09/1992,0.550000012,0,0.550000012,1.53,1.53
A,8/09/1992,0,0,0,1.544,1.544
A,9/09/1992,0.300000012,0,0.300000012,1.558,1.558
A,10/09/1992,9.300000191,0,9.300000191,1.571,1.571
A,11/09/1992,4.5,0,4.5,1.585,1.585
A,12/09/1992,1.350000024,0,1.350000024,1.598,1.598
A,13/09/1992,14.80000019,0,14.80000019,1.612,1.612
A,14/09/1992,31,0,31,1.626,1.626
A,15/09/1992,28.20000076,0,28.20000076,1.639,1.639
A,16/09/1992,0.150000006,0,0.150000006,1.653,1.653
A,17/09/1992,1.899999976,0,1.899999976,1.699,1.699
A,18/09/1992,1.100000024,0,1.100000024,1.745,1.745
A,19/09/1992,0.200000003,0,0.200000003,1.791,1.791
A,20/09/1992,0.150000006,0,0.150000006,1.837,1.837
A,21/09/1992,24.04999924,0,24.04999924,1.883,1.883
A,22/09/1992,1.899999976,0,1.899999976,1.929,1.929
A,23/09/1992,4.399999619,0,4.399999619,1.975,1.975
A,24/09/1992,18.89999962,0,18.89999962,2.022,2.022
A,25/09/1992,0.400000006,0,0.400000006,2.068,2.068
A,26/09/1992,0,0,0,2.114,2.114
A,27/09/1992,7.25,0,7.25,2.16,2.16
A,28/09/1992,20.60000038,0,20.60000038,2.206,2.206
A,29/09/1992,0.25,0,0.25,2.252,2.252
A,30/09/1992,0.050000001,0,0.050000001,2.298,2.298
A,1/10/1992,0,0,0,2.344,2.344
A,2/10/1992,0,0,0,2.39,2.39
A,3/10/1992,23.10000038,0,23.10000038,2.436,2.436
A,4/10/1992,2.349999905,0,2.349999905,2.482,2.482
A,5/10/1992,0.649999976,0,0.649999976,2.528,2.528
A,6/10/1992,0.100000001,0,0.100000001,2.575,2.575
A,7/10/1992,22.29999924,0,22.29999924,2.621,2.621
A,8/10/1992,34.55000305,0,34.55000305,2.667,2.667
A,9/10/1992,5.900000095,0,5.900000095,2.713,2.713
A,10/10/1992,12.10000038,0,12.10000038,2.759,2.759
A,11/10/1992,0.25,0,0.25,2.805,2.805
A,12/10/1992,0,0,0,2.851,2.851
A,13/10/1992,0,0,0,2.897,2.897
A,14/10/1992,0,0,0,2.943,2.943
A,15/10/1992,0,0,0,2.989,2.989
A,16/10/1992,6.900000095,0,6.900000095,3.035,3.035
A,17/10/1992,2.349999905,0,2.349999905,3.059,3.059
A,18/10/1992,8.100000381,0,8.100000381,3.083,3.083
A,19/10/1992,0.800000012,0,0.800000012,3.107,3.107
A,20/10/1992,0,0,0,3.131,3.131
A,21/10/1992,0,0,0,3.155,3.155
A,22/10/1992,0,0,0,3.179,3.179
A,23/10/1992,0,0,0,3.203,3.203
A,24/10/1992,0,0,0,3.227,3.227
A,25/10/1992,0,0,0,3.251,3.251
A,26/10/1992,0,0,0,3.275,3.275
A,27/10/1992,0,0,0,3.299,3.299
A,28/10/1992,1.450000048,0,1.450000048,3.323,3.323
A,29/10/1992,12.85000038,0,12.85000038,3.347,3.347
A,30/10/1992,4.850000381,0,4.850000381,3.371,3.371
A,31/10/1992,1.450000048,0,1.450000048,3.395,3.395
A,1/11/1992,0.200000003,0,0.200000003,3.419,3.419
A,2/11/1992,3.299999952,0,3.299999952,3.443,3.443
A,3/11/1992,0.200000003,0,0.200000003,3.467,3.467
A,4/11/1992,0,0,0,3.491,3.491
A,5/11/1992,0,0,0,3.515,3.515
A,6/11/1992,0,0,0,3.539,3.539
A,7/11/1992,0,0,0,3.563,3.563
A,8/11/1992,16.35000038,0,16.35000038,3.587,3.587
A,9/11/1992,15.64999962,0,15.64999962,3.611,3.611
A,10/11/1992,9.050000191,0,9.050000191,3.635,3.635
A,11/11/1992,0.600000024,0,0.600000024,3.659,3.659
A,12/11/1992,0,0,0,3.683,3.683
A,13/11/1992,0,0,0,3.707,3.707
A,14/11/1992,0,0,0,3.731,3.731
A,15/11/1992,0.050000001,0,0.050000001,3.755,3.755
A,16/11/1992,0.100000001,0,0.100000001,3.779,3.779
A,17/11/1992,20.95000076,0,20.95000076,3.802,3.802
A,18/11/1992,4.350000381,0,4.350000381,3.825,3.825
A,19/11/1992,0.100000001,0,0.100000001,3.848,3.848
A,20/11/1992,22.59999847,0,22.59999847,3.871,3.871
A,21/11/1992,17.45000076,0,17.45000076,3.894,3.894
A,22/11/1992,9.299999237,0,9.299999237,3.917,3.917
A,23/11/1992,1.350000024,0,1.350000024,3.94,3.94
A,24/11/1992,15.10000038,0,15.10000038,3.962,3.962
A,25/11/1992,0.900000036,0,0.900000036,3.985,3.985
A,26/11/1992,0.150000006,0,0.150000006,4.008,4.008
A,27/11/1992,0.100000001,0,0.100000001,4.031,4.031
A,28/11/1992,0,0,0,4.054,4.054
A,29/11/1992,0,0,0,4.077,4.077
A,30/11/1992,0,0,0,4.1,4.1
A,1/12/1992,0,0,0,4.123,4.123
A,2/12/1992,15.95000076,0,15.95000076,4.146,4.146
A,3/12/1992,0.850000024,0,0.850000024,4.169,4.169
A,4/12/1992,0,0,0,4.192,4.192
A,5/12/1992,5.100000381,0,5.100000381,4.215,4.215
A,6/12/1992,1.450000048,0,1.450000048,4.238,4.238
A,7/12/1992,0.100000001,0,0.100000001,4.261,4.261
A,8/12/1992,0,0,0,4.284,4.284
A,9/12/1992,0,0,0,4.307,4.307
A,10/12/1992,0,0,0,4.33,4.33
A,11/12/1992,2,0,2,4.353,4.353
A,12/12/1992,7.400000095,0,7.400000095,4.376,4.376
A,13/12/1992,5.350000381,0,5.350000381,4.399,4.399
A,14/12/1992,0,0,0,4.422,4.422
A,15/12/1992,0.150000006,0,0.150000006,4.445,4.445
A,16/12/1992,13.80000019,0,13.80000019,4.468,4.468
A,17/12/1992,16.89999962,0,16.89999962,4.508,4.508
A,18/12/1992,27.95000076,0,27.95000076,4.549,4.549
A,19/12/1992,13.75,0,13.75,4.59,4.59
A,20/12/1992,6,0,6,4.631,4.631
A,21/12/1992,0.050000001,0,0.050000001,4.672,4.672
A,22/12/1992,0.150000006,0,0.150000006,4.713,4.713
A,23/12/1992,0,0,0,4.754,4.754
A,24/12/1992,6.599999905,0,6.599999905,4.794,4.794
A,25/12/1992,0.050000001,0,0.050000001,4.835,4.835
A,26/12/1992,0.550000012,0,0.550000012,4.876,4.876
A,27/12/1992,1.350000024,0,1.350000024,4.917,4.917
A,28/12/1992,1.399999976,0,1.399999976,4.958,4.958
A,29/12/1992,0,0,0,4.999,4.999
A,30/12/1992,0,0,0,5.039,5.039
A,31/12/1992,0,0,0,5.08,5.08
A,1/01/1993,0,0,0,5.121,5.121
A,2/01/1993,0,0,0,5.162,5.162
A,3/01/1993,0,0,0,5.203,5.203
A,4/01/1993,0,0,0,5.244,5.244
A,5/01/1993,0,0,0,5.284,5.284
A,6/01/1993,0,0,0,5.325,5.325
A,7/01/1993,0.150000006,0,0.150000006,5.366,5.366
A,8/01/1993,0,0,0,5.407,5.407
A,9/01/1993,0,0,0,5.448,5.448
A,10/01/1993,0.050000001,0,0.050000001,5.489,5.489
A,11/01/1993,0,0,0,5.53,5.53
A,12/01/1993,0,0,0,5.57,5.57
A,13/01/1993,0,0,0,5.611,5.611
A,14/01/1993,0,0,0,5.652,5.652
A,15/01/1993,0,0,0,5.693,5.693
A,16/01/1993,0,0,0,5.734,5.734
A,17/01/1993,0,0,0,5.722,5.722
A,18/01/1993,0,0,0,5.711,5.711
A,19/01/1993,0,0,0,5.699,5.699
A,20/01/1993,11.39999962,0,11.39999962,5.688,5.688
A,21/01/1993,0.150000006,0,0.150000006,5.676,5.676
A,22/01/1993,0,0,0,5.665,5.665
A,23/01/1993,16.45000076,0,16.45000076,5.653,5.653
A,24/01/1993,6.449999809,0,6.449999809,5.641,5.641
A,25/01/1993,5.199999809,0,5.199999809,5.63,5.63
A,26/01/1993,0,0,0,5.618,5.618
A,27/01/1993,0,0,0,5.607,5.607
A,28/01/1993,0,0,0,5.595,5.595
A,29/01/1993,0,0,0,5.584,5.584
A,30/01/1993,0,0,0,5.572,5.572
A,31/01/1993,0,0,0,5.561,5.561
A,1/02/1993,0,0,0,5.549,5.549
A,2/02/1993,0,0,0,5.538,5.538
A,3/02/1993,0,0,0,5.526,5.526
A,4/02/1993,0,0,0,5.515,5.515
A,5/02/1993,0.100000001,0,0.100000001,5.503,5.503
A,6/02/1993,0,0,0,5.492,5.492
A,7/02/1993,1,0,1,5.48,5.48
A,8/02/1993,0,0,0,5.468,5.468
A,9/02/1993,0,0,0,5.457,5.457
A,10/02/1993,1.950000048,0,1.950000048,5.445,5.445
A,11/02/1993,0.300000012,0,0.300000012,5.434,5.434
A,12/02/1993,0,0,0,5.422,5.422
A,13/02/1993,0,0,0,5.411,5.411
A,14/02/1993,0,0,0,5.399,5.399
A,15/02/1993,0,0,0,5.388,5.388
A,16/02/1993,0,0,0,5.376,5.376
A,17/02/1993,0,0,0,5.316,5.316
A,18/02/1993,0,0,0,5.256,5.256
A,19/02/1993,0,0,0,5.195,5.195
A,20/02/1993,0.200000003,0,0.200000003,5.135,5.135
A,21/02/1993,0.550000012,0,0.550000012,5.075,5.075
A,22/02/1993,4.5,0,4.5,5.015,5.015
A,23/02/1993,0.350000024,0,0.350000024,4.955,4.955
A,24/02/1993,1.349999905,0,1.349999905,4.894,4.894
A,25/02/1993,5.75,0,5.75,4.834,4.834
A,26/02/1993,17.39999962,0,17.39999962,4.774,4.774
A,27/02/1993,12.75,0,12.75,4.714,4.714
A,28/02/1993,17.65000153,0,17.65000153,4.653,4.653
A,1/03/1993,1.5,0,1.5,4.593,4.593
A,2/03/1993,0.350000024,0,0.350000024,4.533,4.533
A,3/03/1993,0.050000001,0,0.050000001,4.473,4.473
A,4/03/1993,0,0,0,4.412,4.412
A,5/03/1993,0,0,0,4.352,4.352
A,6/03/1993,0,0,0,4.292,4.292
A,7/03/1993,0.050000001,0,0.050000001,4.232,4.232
A,8/03/1993,0,0,0,4.171,4.171
A,9/03/1993,0,0,0,4.111,4.111
A,10/03/1993,0.050000001,0,0.050000001,4.051,4.051
A,11/03/1993,0,0,0,3.991,3.991
A,12/03/1993,0,0,0,3.93,3.93
A,13/03/1993,0,0,0,3.87,3.87
A,14/03/1993,0,0,0,3.81,3.81
A,15/03/1993,0.150000006,0,0.150000006,3.75,3.75
A,16/03/1993,0.400000006,0,0.400000006,3.689,3.689
A,17/03/1993,3.050000191,0,3.050000191,3.658,3.658
A,18/03/1993,0.350000024,0,0.350000024,3.627,3.627
A,19/03/1993,0,0,0,3.596,3.596
A,20/03/1993,0.300000012,0,0.300000012,3.564,3.564
A,21/03/1993,1.350000024,0,1.350000024,3.533,3.533
A,22/03/1993,0.25,0,0.25,3.502,3.502
A,23/03/1993,0.050000001,0,0.050000001,3.471,3.471
A,24/03/1993,0,0,0,3.44,3.44
A,25/03/1993,0,0,0,3.408,3.408
A,26/03/1993,1.900000095,0,1.900000095,3.377,3.377
A,27/03/1993,1.399999976,0,1.399999976,3.346,3.346
A,28/03/1993,1.849999905,0,1.849999905,3.315,3.315
A,29/03/1993,0,0,0,3.284,3.284
A,30/03/1993,0,0,0,3.252,3.252
A,31/03/1993,0,0,0,3.221,3.221
A,1/04/1993,0,0,0,3.19,3.19
A,2/04/1993,0,0,0,3.159,3.159
A,3/04/1993,0,0,0,3.128,3.128
A,4/04/1993,0.100000001,0,0.100000001,3.096,3.096
A,5/04/1993,1.450000048,0,1.450000048,3.065,3.065
A,6/04/1993,0.400000006,0,0.400000006,3.034,3.034
A,7/04/1993,0.150000006,0,0.150000006,3.003,3.003
A,8/04/1993,0,0,0,2.972,2.972
A,9/04/1993,0,0,0,2.94,2.94
A,10/04/1993,0,0,0,2.909,2.909
A,11/04/1993,0,0,0,2.878,2.878
A,12/04/1993,0.649999976,0,0.649999976,2.847,2.847
A,13/04/1993,0,0,0,2.816,2.816
A,14/04/1993,0,0,0,2.784,2.784
A,15/04/1993,0,0,0,2.753,2.753
A,16/04/1993,0,0,0,2.722,2.722
A,17/04/1993,0,0,0,2.68,2.68
A,18/04/1993,0,0,0,2.638,2.638
A,19/04/1993,0,0,0,2.596,2.596
A,20/04/1993,0,0,0,2.554,2.554
A,21/04/1993,0,0,0,2.513,2.513
A,22/04/1993,0,0,0,2.471,2.471
A,23/04/1993,0,0,0,2.429,2.429
A,24/04/1993,0,0,0,2.387,2.387
A,25/04/1993,0,0,0,2.345,2.345
A,26/04/1993,0,0,0,2.303,2.303
A,27/04/1993,0,0,0,2.261,2.261
A,28/04/1993,0,0,0,2.219,2.219
A,29/04/1993,0,0,0,2.177,2.177
A,30/04/1993,0,0,0,2.136,2.136
A,1/05/1993,0,0,0,2.094,2.094
A,2/05/1993,0,0,0,2.052,2.052
A,3/05/1993,0,0,0,2.01,2.01
A,4/05/1993,0,0,0,1.968,1.968
A,5/05/1993,4.300000191,0,4.300000191,1.926,1.926
A,6/05/1993,11.64999962,0,11.64999962,1.884,1.884
A,7/05/1993,1.950000048,0,1.950000048,1.842,1.842
A,8/05/1993,0,0,0,1.801,1.801
A,9/05/1993,0.25,0,0.25,1.759,1.759
A,10/05/1993,0.100000001,0,0.100000001,1.717,1.717
A,11/05/1993,0,0,0,1.675,1.675
A,12/05/1993,0.5,0,0.5,1.633,1.633
A,13/05/1993,0.950000048,0,0.950000048,1.591,1.591
A,14/05/1993,1.299999952,0,1.299999952,1.549,1.549
A,15/05/1993,0,0,0,1.507,1.507
A,16/05/1993,0,0,0,1.465,1.465
A,17/05/1993,0,0,0,1.445,1.445
A,18/05/1993,0,0,0,1.424,1.424
A,19/05/1993,0,0,0,1.403,1.403
A,20/05/1993,10.85000038,0,10.85000038,1.382,1.382
A,21/05/1993,10.80000019,0,10.80000019,1.361,1.361
A,22/05/1993,4,0,4,1.34,1.34
A,23/05/1993,4.449999809,0,4.449999809,1.32,1.32
A,24/05/1993,2.400000095,0,2.400000095,1.299,1.299
A,25/05/1993,5.75,0,5.75,1.278,1.278
A,26/05/1993,0.350000024,0,0.350000024,1.257,1.257
A,27/05/1993,0.550000012,0,0.550000012,1.236,1.236
A,28/05/1993,1.099999905,0,1.099999905,1.215,1.215
A,29/05/1993,9.299999237,0,9.299999237,1.194,1.194
A,30/05/1993,6.349999905,0,6.349999905,1.174,1.174
A,31/05/1993,0.25,0,0.25,1.153,1.153
A,1/06/1993,0,0,0,1.132,1.132
A,2/06/1993,0.200000003,0,0.200000003,1.111,1.111
A,3/06/1993,4.300000191,0,4.300000191,1.09,1.09
A,4/06/1993,1.450000048,0,1.450000048,1.069,1.069
A,5/06/1993,1.75,0,1.75,1.049,1.049
A,6/06/1993,1.649999976,0,1.649999976,1.028,1.028
A,7/06/1993,1,0,1,1.007,1.007
A,8/06/1993,1.599999905,0,1.599999905,0.986,0.986
A,9/06/1993,8.75,0,8.75,0.965,0.965
A,10/06/1993,2.150000095,0,2.150000095,0.944,0.944
A,11/06/1993,12.10000038,0,12.10000038,0.923,0.923
A,12/06/1993,8,0,8,0.903,0.903
A,13/06/1993,1.850000024,0,1.850000024,0.882,0.882
A,14/06/1993,0.75,0,0.75,0.861,0.861
A,15/06/1993,0,0,0,0.84,0.84
A,16/06/1993,0,0,0,0.819,0.819
